PID,COMMAND,%CPU,TIME,#TH,#WQ,#PORTS,MEM,PURG,CMPRS,PGRP,PPID,STATE,BOOSTS,%CPU_ME,%CPU_OTHRS,UID,FAULTS,COW,MSGSENT,MSGRECV,SYSBSD,SYSMACH,CSW,PAGEINS,IDLEW,POWER,INSTRS,CYCLES,USER,#MREGS,RPRVT,VPRVT,VSIZE,KPRVT,KSHRD
540,com.apple.Charac,0.0,00:00.01,2,1,39,1745K,0B,1472K,540,1,sleeping,0[1],0.00000,0.00000,502,417,61,121,36,597,258,90,3,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
539,EmojiFunctionRow,0.0,00:05.46,4,1,258,11M,0B,3952K,539,1,sleeping,*0[1883],0.00000,0.00000,502,11229,153,86125,19284,90056,180840,65762,97,2,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
538,PAH_Extension,0.0,00:01.21,4,1,225,7138K,0B,2496K,538,1,sleeping,0[3287],0.00000,0.00000,502,4331,135,25091,6467,27760,58355,26259,10,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
537,imklaunchagent,0.0,00:00.25,2,1,190,4097K,0B,1552K,537,1,sleeping,*0[1],0.00000,0.00000,502,1459,92,1698,650,3989,3798,1931,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
533,MTLCompilerServi,0.0,00:00.70,2,1,25,18M,0B,18M,533,1,sleeping,0[78],0.00000,0.00000,88,3196,71,571,137,3427,756,899,952,0,0.0,0,0,_windowserver,N/A,N/A,N/A,N/A,N/A,N/A
527,UserNotification,0.0,00:01.37,3,1,204,16M,0B,3632K,527,1,sleeping,*0[1],0.00000,0.00000,502,5465,145,20572,6311,17435,38524,20854,76,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
524,VTDecoderXPCServ,0.0,00:00.04,2,1,67,5969K,0B,5056K,524,1,sleeping,0[2],0.00000,0.00000,502,931,84,885,524,3272,1589,560,1,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
523,SubmitDiagInfo,0.0,00:02.22,3,1,66,6337K,0B,928K,523,1,sleeping,0[0],0.00000,0.00000,0,3068,103,1233,351,154574,2221,21525,82,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
522,spindump_agent,0.0,00:00.01,2,1,45,2017K,0B,1664K,522,1,sleeping,*1[3],0.00000,0.00000,502,466,64,233,61,647,422,177,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
521,spindump,0.0,00:01.34,2,1,64,7186K,0B,2656K,521,1,sleeping,*0[1],0.00000,0.00000,0,13313,90,6976,3174,18362,8046,9992,2169,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
519,CarbonComponentS,0.0,00:00.18,3,1,48,5669K,0B,21M,519,1,sleeping,0[1],0.00000,0.00000,502,3302,74,1247,587,5964,1147,241,154,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
518,AudioComponentRe,0.0,00:00.07,2,1,85,3346K,0B,1536K,518,1,sleeping,0[19],0.00000,0.00000,502,1157,64,409,148,1486,748,290,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
514,com.apple.geod,0.0,00:06.28,5,3,116,38M,0B,30M,514,1,sleeping,0[1750],0.00000,0.00000,502,10855,90,74845,15402,290812,76198,86461,145,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
513,IMRemoteURLConne,0.0,00:00.06,3,1,75,2977K,0B,1744K,513,1,sleeping,0[7],0.00000,0.00000,502,979,77,437,203,1655,1364,851,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
512,VTEncoderXPCServ,0.0,00:00.04,2,1,45,5330K,0B,4880K,512,1,sleeping,0[1],0.00000,0.00000,502,813,62,210,60,2970,474,338,9,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
511,fmfd,0.0,00:00.69,4,2,99,9138K,0B,6256K,511,1,sleeping,0[621],0.00000,0.00000,502,5136,153,3930,1193,20818,7824,11008,41,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
508,followupd,0.0,00:00.05,2,1,59,2641K,64K,1024K,508,1,sleeping,0[42],0.00000,0.00000,502,735,70,489,137,1612,870,433,8,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
504,VTDecoderXPCServ,0.0,00:00.05,2,1,67,5858K,0B,5040K,504,1,sleeping,0[2],0.00000,0.00000,502,924,84,957,553,3461,1687,531,1,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
502,IMRemoteURLConne,0.0,00:00.05,3,1,73,2929K,0B,1808K,502,1,sleeping,0[5],0.00000,0.00000,502,966,77,417,191,1562,1295,667,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
501,keyboardservices,0.0,00:00.16,2,1,61,3826K,0B,3472K,501,1,sleeping,0[34],0.00000,0.00000,502,1259,92,750,229,5079,1449,1587,27,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
500,IMRemoteURLConne,0.0,00:00.06,3,1,75,3057K,0B,1760K,500,1,sleeping,0[16],0.00000,0.00000,502,983,77,436,199,1618,1338,859,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
498,mediaremoteagent,0.0,00:00.03,2,1,32,2289K,0B,832K,498,1,sleeping,*1[1],0.00000,0.00000,502,627,57,325,171,1555,450,432,2,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
496,AppleSpell,0.0,00:20.82,2,1,107,31M,0B,14M,496,1,sleeping,*0[1],0.00000,0.00000,502,12404,152,14579,3239,113507,22537,28692,2311,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
492,VTDecoderXPCServ,0.0,00:00.05,2,1,67,5858K,0B,5104K,492,1,sleeping,0[2],0.00000,0.00000,502,947,84,952,553,3452,1690,588,3,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
491,homed,0.0,00:03.03,3,1,148,11M,0B,4192K,491,1,sleeping,0[148],0.00000,0.00000,502,7282,167,2553,826,35685,4491,20405,902,2,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
490,gamecontrollerd,0.0,00:44.43,3,2,89,3889K,0B,1232K,490,1,sleeping,0[138291],0.00000,0.00000,247,9934,81,638605,476707,1478107,1400054,1674199,73,1,0.0,0,0,_gamecontrollerd,N/A,N/A,N/A,N/A,N/A,N/A
488,QuickLookUIServi,0.0,00:00.36,4,1,143,7106K,0B,2624K,488,1,sleeping,0[1375],0.00000,0.00000,502,3077,126,9284,2351,10817,27199,10672,2,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
487,com.apple.appkit,0.0,00:00.75,4,1,205,18M,0B,9840K,487,1,sleeping,0[1411],0.00000,0.00000,502,7089,201,19201,6446,23737,37975,13596,452,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
486,familycircled,0.0,00:01.67,3,1,75,7745K,128K,3552K,486,1,sleeping,0[91],0.00000,0.00000,502,4546,116,6821,1240,42530,14378,17131,49,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
485,CoreLocationAgen,0.0,00:00.48,3,1,170,7618K,0B,3072K,485,1,sleeping,*0[1],0.00000,0.00000,502,3368,117,10533,4330,8974,18326,7873,3,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
484,chrome_crashpad_,0.0,00:00.04,5,1,41,3081K,0B,8112K,481,1,sleeping,*0[1],0.00000,0.00000,502,2177,101,829,402,1834,604,472,109,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
483,IMRemoteURLConne,0.0,00:00.06,3,1,79,3217K,0B,1936K,483,1,sleeping,0[6],0.00000,0.00000,502,980,77,509,223,1953,1470,1068,2,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
482,wifivelocityd,0.0,00:00.21,2,1,37,3298K,0B,2944K,482,1,sleeping,0[31],0.00000,0.00000,0,735,68,881,86,3030,1704,1919,29,1,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
480,AppSSOAgent,0.0,00:00.51,3,1,174,10M,0B,4832K,480,1,sleeping,*0[121],0.00000,0.00000,502,2956,124,11670,4453,9125,19228,7780,17,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
479,akd,0.0,00:01.52,3,1,127,7874K,0B,3024K,479,1,sleeping,0[1032],0.00000,0.00000,502,7351,125,17452,4416,40738,20915,18543,64,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
478,CloudKeychainPro,0.0,00:00.06,2,1,44,3153K,0B,1744K,478,1,sleeping,0[4],0.00000,0.00000,502,1057,63,446,183,2447,905,758,4,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
475,cdpd,0.0,00:00.08,2,1,43,2641K,0B,736K,475,1,sleeping,0[30],0.00000,0.00000,502,858,67,533,129,1617,1172,1173,13,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
473,WiFiVelocityAgen,0.0,00:00.05,2,1,38,2737K,0B,2416K,473,1,sleeping,0[33],0.00000,0.00000,502,552,55,306,119,1508,532,673,7,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
472,passd,0.0,00:00.70,2,1,144,9122K,0B,7312K,472,1,sleeping,0[37],0.00000,0.00000,502,5036,184,2960,1147,18143,5044,7954,597,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
471,com.apple.Safari,0.0,00:14.39,2,1,57,4578K,0B,3264K,471,1,sleeping,0[74],0.00000,0.00000,502,27639,77,1082,415,101192,2079,71298,3657,2,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
470,ctkd,0.0,00:00.07,2,1,64,2993K,0B,2128K,470,1,sleeping,0[16],0.00000,0.00000,502,1053,74,7905,3505,1193,5289,424,1,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
469,commerce,0.0,00:00.75,2,1,78,9122K,0B,7376K,469,1,sleeping,0[38],0.00000,0.00000,502,4170,130,1497,263,14693,2905,7933,34,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
467,ProtectedCloudKe,0.0,00:00.41,2,1,65,4978K,64K,1568K,467,1,sleeping,0[51],0.00000,0.00000,502,3176,79,3505,943,10369,7437,5061,22,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
465,ImageIOXPCServic,0.0,00:00.16,2,1,32,5761K,0B,4176K,465,1,sleeping,0[1335],0.00000,0.00000,502,1544,91,6419,1792,8049,5347,3038,121,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
461,pbs,0.0,00:00.05,2,1,40,2625K,0B,2272K,461,1,sleeping,0[18],0.00000,0.00000,502,1307,54,355,135,2083,603,670,6,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
460,SafariLaunchAgen,0.0,00:00.09,2,1,39,4194K,0B,3760K,460,1,sleeping,*0[1],0.00000,0.00000,502,1183,85,142,40,1041,309,1330,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
457,translationd,0.0,00:00.35,2,1,38,3745K,0B,1440K,457,1,sleeping,0[116],0.00000,0.00000,502,1825,77,1532,499,7363,1918,2218,39,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
456,ContactsAccounts,0.0,00:03.02,2,1,79,6146K,0B,1776K,456,1,sleeping,0[907],0.00000,0.00000,502,2871,92,15640,5209,49933,30372,24385,17,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
454,AssetCacheManage,0.0,00:00.03,2,1,26,2401K,0B,2096K,454,1,sleeping,0[1],0.00000,0.00000,0,466,49,77,30,472,177,235,7,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
453,com.apple.audio.,0.0,00:00.00,2,1,15,1649K,0B,1440K,453,1,sleeping,0[1],0.00000,0.00000,0,386,58,64,30,494,130,36,0,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
451,triald,0.0,00:00.21,2,1,67,4162K,64K,1824K,451,1,sleeping,0[41],0.00000,0.00000,502,1449,89,768,212,4526,1674,2207,98,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
448,colorsync.userag,0.0,00:00.01,2,1,52,2385K,0B,2016K,448,1,sleeping,*0[1],0.00000,0.00000,502,496,58,184,64,1159,461,295,1,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
447,Spotlight,0.0,00:07.70,5,2,465,75M,0B,55M,447,1,sleeping,*0[2001],0.00000,0.00000,502,31687,307,81230,22208,140750,194355,87043,1354,2,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
446,CallHistoryPlugi,0.0,00:00.04,2,1,57,4370K,0B,3328K,446,1,sleeping,0[1],0.00000,0.00000,502,916,73,203,60,2767,511,417,10,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
445,parsecd,0.0,00:01.99,3,2,73,7186K,0B,2000K,445,1,sleeping,0[691],0.00000,0.00000,502,6798,178,6184,1907,46837,11143,27508,334,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
444,com.apple.dock.e,0.0,00:00.64,3,1,187,24M,0B,6736K,444,1,sleeping,*0[281],0.00000,0.00000,502,4444,162,14096,5729,24513,22324,10492,508,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
443,CVMServer,0.0,00:00.03,2,1,47,2369K,0B,1472K,443,1,sleeping,*0[1],0.00000,0.00000,0,458,47,294,106,573,374,130,0,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
442,useractivityd,0.0,00:00.78,2,1,103,4401K,0B,1856K,442,1,sleeping,0[774],0.00000,0.00000,502,2525,81,5946,3576,20290,22863,18380,57,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
439,ScreenTimeAgent,0.0,00:00.42,2,1,111,6834K,64K,3264K,439,1,sleeping,0[211],0.00000,0.00000,502,2285,137,2080,553,8720,4067,3446,111,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
438,oahd,0.0,00:02.01,2,1,19,1345K,0B,448K,438,1,sleeping,*0[1],0.00000,0.00000,441,1100,57,43422,8831,164561,35118,21427,1,0,0.0,0,0,_oahd,N/A,N/A,N/A,N/A,N/A,N/A
436,com.apple.Safari,0.0,00:01.22,3,1,53,17M,0B,12M,436,1,sleeping,0[1027],0.00000,0.00000,502,5939,96,3201,1192,92461,11244,20302,32,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
435,iconservicesagen,0.0,00:01.90,2,1,95,112M,32K,5744K,435,1,sleeping,0[117],0.00000,0.00000,502,21875,213,8626,4365,103366,7115,10814,874,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
434,IMDPersistenceAg,0.0,00:23.47,2,1,98,23M,0B,20M,434,1,sleeping,0[31],0.00000,0.00000,502,17164,171,63604,3264,824556,713979,174719,374,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
433,QuickLookUIServi,0.0,00:00.38,4,1,146,7058K,0B,2624K,433,1,sleeping,0[1377],0.00000,0.00000,502,3133,126,9253,2357,10857,27327,11015,13,2,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
428,SystemUIServer,0.0,00:02.33,3,1,195,10M,0B,2768K,428,1,sleeping,*0[748],0.00000,0.00000,502,11625,146,44640,11779,40595,89418,31158,76,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
427,ControlCenter,0.0,00:41.81,10,7,341,31M,688K,7856K,427,1,sleeping,*0[38989],0.00000,0.00000,502,69928,275,523207,143735,501856,911853,310589,474,3,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
426,Dock,0.0,00:30.54,3,1,580,51M,64K,84M,426,1,sleeping,*1[12262],0.00000,0.00000,502,215125,184,631804,17535,312995,895447,391729,10527,5,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
425,ViewBridgeAuxili,0.0,00:02.66,2,1,258,4433K,0B,1552K,425,1,sleeping,0[15496],0.00000,0.00000,502,8823,85,96041,28452,71557,172197,64511,2,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
423,fontworker,0.0,00:00.50,2,1,44,3377K,0B,2960K,423,1,sleeping,*0[1],0.00000,0.00000,502,1493,63,205,77,18920,476,2693,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
422,talagent,0.0,00:00.64,2,1,157,9730K,0B,4368K,422,1,sleeping,*0[1],0.00000,0.00000,502,9113,122,13173,4808,9424,22098,9724,28,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
421,com.apple.siri.e,0.0,00:03.43,2,1,63,64M,0B,62M,421,1,sleeping,0[157],0.00000,0.00000,502,18474,161,1371,700,26462,2330,28178,1430,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
420,CalNCService,0.0,00:01.69,4,3,120,16M,0B,10M,420,1,sleeping,0[378],0.00000,0.00000,502,3697,149,8796,3697,64332,19210,15676,128,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
418,pkd,0.0,00:05.19,2,1,272,6770K,0B,1232K,418,1,sleeping,0[662],0.00000,0.00000,502,5320,81,18797,3759,98237,25883,28392,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
417,TrustedPeersHelp,0.0,00:00.20,2,1,36,6706K,64K,3344K,417,1,sleeping,0[35],0.00000,0.00000,502,1585,105,438,105,2201,1166,582,136,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
414,Notes,0.0,00:22.92,5,1,502,54M,64K,27M,414,1,sleeping,0[2580],0.00000,0.00000,502,24715,305,97887,45735,601146,387337,313237,1199,3,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
412,imagent,0.0,00:00.53,2,1,157,8162K,0B,4448K,412,1,sleeping,*0[1],0.00000,0.00000,502,2745,179,3288,1019,10387,8412,6057,310,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
410,Electron,0.0,03:32.85,30,1,498,175M,0B,260M,410,1,sleeping,*0[1940],0.00000,0.00000,502,987629,1412,3723828,700353,2185127,17916685,2360713,15585,11,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
409,fontd,0.0,00:02.91,2,1,158,8114K,0B,2992K,409,1,sleeping,0[14072],0.00000,0.00000,502,3416,60,63478,16206,81458,68981,28796,2,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
408,WiFiAgent,0.0,00:02.35,4,1,394,7586K,0B,2560K,408,1,sleeping,*185[3],0.00000,0.00000,502,7523,134,39558,13827,36620,55070,27547,21,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
406,NotificationCent,0.0,00:11.05,4,2,455,23M,768K,5280K,406,1,sleeping,*0[2135],0.00000,0.00000,502,13773,272,77952,21582,121372,223632,88103,1311,5,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
405,photolibraryd,0.0,00:18.34,2,1,101,16M,0B,23M,405,1,sleeping,0[32],0.00000,0.00000,502,32970,157,3330,848,164973,230347,55987,2105,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
403,Safari,0.0,01:29.34,9,3,1047,268M,32K,173M,403,1,sleeping,0[2989],0.00000,0.00000,502,472169,3652,1267448,480253,1355000,3635180,1214445,3809,17,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
402,sharedfilelistd,0.0,00:00.45,2,1,104,4818K,0B,2064K,402,1,sleeping,0[432],0.00000,0.00000,502,1780,87,6224,1291,13303,7393,3952,25,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
401,pboard,0.0,00:00.19,2,1,105,2817K,0B,960K,401,1,sleeping,*0[1],0.00000,0.00000,502,1224,56,6020,1577,9613,5069,3793,34,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
398,callservicesd,0.0,00:00.97,3,1,235,11M,0B,6256K,398,1,sleeping,0[33],0.00000,0.00000,502,6206,207,8031,3178,24280,22495,18887,441,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
397,WirelessRadioMan,0.0,00:00.42,2,1,54,2609K,0B,1856K,397,1,sleeping,*0[1],0.00000,0.00000,0,1116,73,5672,2866,17033,9365,7027,70,1,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
396,identityservices,0.0,00:01.11,6,1,232,7618K,32K,3088K,396,1,sleeping,*0[1],0.00000,0.00000,502,3326,174,6165,1755,32984,16511,10433,399,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
395,tccd,0.0,00:01.87,2,1,69,5218K,0B,1136K,395,1,sleeping,0[481],0.00000,0.00000,502,3713,71,10071,3700,75080,17679,14065,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
394,com.apple.hiserv,0.0,00:02.23,2,1,83,2529K,0B,832K,394,1,sleeping,0[10666],0.00000,0.00000,502,1386,55,43224,21356,55863,43980,41994,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
393,containermanager,0.0,00:01.86,2,1,42,12M,64K,8496K,393,1,sleeping,0[1726],0.00000,0.00000,502,2427,77,14803,3764,30812,32485,10381,2,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
392,amfid,0.0,00:00.72,2,1,40,19M,0B,19M,392,1,sleeping,*0[1],0.00000,0.00000,0,3626,53,1018,235,21541,2009,4669,7,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
391,itunescloudd,0.0,00:01.08,3,1,122,10M,0B,4608K,391,1,sleeping,*3[1],0.00000,0.00000,502,5605,144,4249,1895,26019,9331,11431,382,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
390,dmd,0.0,00:00.55,2,1,76,5154K,0B,2560K,390,1,sleeping,0[582],0.00000,0.00000,502,1491,86,3464,1337,13513,9788,5669,112,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
389,swcd,0.0,00:00.29,2,1,47,3666K,0B,1984K,389,1,sleeping,0[41],0.00000,0.00000,502,2271,72,385,124,4549,642,2326,31,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
386,assistantd,0.0,00:02.25,3,2,238,16M,0B,11M,386,1,sleeping,0[705],0.00000,0.00000,502,9686,313,7891,2815,42995,17793,25632,1156,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
385,ContextStoreAgen,0.0,00:13.07,2,1,71,5969K,576K,1184K,385,1,sleeping,0[49],0.00000,0.00000,502,9443,97,19233,4091,226270,52670,143467,7,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
384,backgroundtaskma,0.0,00:00.03,2,1,62,3105K,0B,2688K,384,1,sleeping,0[5],0.00000,0.00000,502,850,63,256,63,1430,528,288,4,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
383,secinitd,0.0,00:01.06,2,1,40,5058K,0B,4560K,383,1,sleeping,0[61],0.00000,0.00000,502,1793,60,3229,912,25211,4547,2587,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
382,trustd,0.0,01:04.12,3,2,229,8978K,1472K,2160K,382,1,sleeping,0[9406],0.00000,0.00000,502,16008,80,116791,24965,486425,263355,228827,12,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
381,rapportd,0.0,00:00.98,2,1,147,6705K,0B,3312K,381,1,sleeping,*0[1],0.00000,0.00000,502,4844,163,6129,2007,23529,14610,11804,304,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
380,routined,0.0,00:02.02,2,1,141,13M,0B,7360K,380,1,sleeping,0[167],0.00000,0.00000,502,9668,166,6820,1761,40786,17318,22525,438,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
379,usernoted,0.0,00:00.82,2,1,169,6178K,192K,944K,379,1,sleeping,*0[1],0.00000,0.00000,502,3912,94,7470,2045,17766,7683,6371,95,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
378,ControlStrip,0.0,00:14.35,4,1,334,31M,0B,8928K,378,1,sleeping,*0[23215],0.00000,0.00000,502,21847,164,195354,37911,285438,310059,207280,28,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
377,CalendarAgent,0.0,00:23.18,4,1,343,186M,1920K,19M,377,1,sleeping,*1[1410],0.00000,0.00000,502,21513,1029,147806,53791,741450,283322,235406,577,2,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
376,nsurlsessiond,0.0,00:04.87,7,4,117,6514K,0B,1360K,376,1,sleeping,*390[2],0.00000,0.00000,502,17504,113,17030,5287,165153,31839,61718,3,2,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
375,networkservicepr,0.0,00:00.09,2,1,53,3265K,0B,2880K,375,1,sleeping,0[0],0.00000,0.00000,502,1504,70,192,55,1130,418,1130,62,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
374,APFSUserAgent,0.0,00:00.00,2,1,32,1489K,0B,1232K,374,1,sleeping,0[1],0.00000,0.00000,502,332,49,275,110,422,344,89,1,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
373,CommCenter,0.0,00:00.94,6,2,135,6722K,0B,3216K,373,1,sleeping,*0[1],0.00000,0.00000,502,6391,166,10800,2803,33320,10916,16448,1019,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
370,knowledge-agent,0.0,00:04.14,2,1,178,7858K,320K,1376K,370,1,sleeping,0[406],0.00000,0.00000,502,6708,105,6744,873,97021,27413,21842,73,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
368,com.apple.sbd,0.0,00:00.18,2,1,50,4289K,0B,2880K,368,1,sleeping,0[11],0.00000,0.00000,502,1590,72,495,89,5758,1675,955,57,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
366,UserEventAgent,0.0,00:02.15,2,1,955,6353K,0B,2528K,366,1,sleeping,*0[1],0.00000,0.00000,502,4188,128,28617,8573,45095,55387,30271,77,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
365,corekdld,0.0,00:00.01,2,1,48,1761K,0B,1472K,365,1,sleeping,0[2],0.00000,0.00000,0,402,54,133,49,496,279,95,5,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
364,securityd_servic,0.0,00:00.02,2,1,29,2081K,0B,1824K,364,1,sleeping,*0[1],0.00000,0.00000,0,405,51,119,47,400,194,142,5,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
363,cfprefsd,0.0,00:22.01,3,2,502,3249K,16K,928K,363,1,sleeping,0[45277],0.00000,0.00000,502,5483,41,297730,71307,555007,260454,132737,0,2,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
